image_path,class_name,label,split
data/raw\TeaRedLeafSpot\Healthy_345.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedLeafSpot\Healthy_546.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00615.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00308.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_445.jpg,TeaLeafBlight,1,test
data/raw\TeaRedScab\red_spider_00007.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00207.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_334.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00753.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_251.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00503.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_446.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00112.jpg,Healthy,0,test
data/raw\Healthy\healthy_00609.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_324.jpg,TeaRedLeafSpot,2,test
data/raw\TeaLeafBlight\Healthy_509.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_154.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00232.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00005.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00228.jpg,TeaRedScab,3,test
data/raw\TeaRedScab\red_spider_00243.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00464.jpg,Healthy,0,test
data/raw\Healthy\healthy_00103.jpg,Healthy,0,test
data/raw\Healthy\healthy_00556.jpg,Healthy,0,test
data/raw\Healthy\healthy_00639.jpg,Healthy,0,test
data/raw\Healthy\healthy_00792.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00255.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_185.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00063.jpg,TeaRedScab,3,test
data/raw\TeaRedScab\red_spider_00459.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00807.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_412.jpg,TeaLeafBlight,1,test
data/raw\TeaLeafBlight\Healthy_317.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00704.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_338.jpg,TeaRedLeafSpot,2,test
data/raw\TeaLeafBlight\Healthy_411.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_482.jpg,TeaRedLeafSpot,2,test
data/raw\TeaLeafBlight\Healthy_9.jpg,TeaLeafBlight,1,test
data/raw\TeaRedScab\red_spider_00196.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00349.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_379.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_42.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedLeafSpot\Healthy_548.jpg,TeaRedLeafSpot,2,test
data/raw\TeaLeafBlight\Healthy_373.jpg,TeaLeafBlight,1,test
data/raw\TeaLeafBlight\Healthy_84.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_132.jpg,TeaRedLeafSpot,2,test
data/raw\TeaLeafBlight\Healthy_498.jpg,TeaLeafBlight,1,test
data/raw\TeaLeafBlight\Healthy_204.jpg,TeaLeafBlight,1,test
data/raw\TeaLeafBlight\Healthy_362.jpg,TeaLeafBlight,1,test
data/raw\TeaRedScab\red_spider_00238.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_360.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00733.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00093.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_95.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedLeafSpot\Healthy_151.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00163.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_240.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00516.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_438.jpg,TeaRedLeafSpot,2,test
data/raw\TeaLeafBlight\Healthy_160.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00373.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_66.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00256.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00084.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00099.jpg,Healthy,0,test
data/raw\Healthy\healthy_00749.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00499.jpg,TeaRedScab,3,test
data/raw\TeaRedScab\red_spider_00106.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00730.jpg,Healthy,0,test
data/raw\Healthy\healthy_00678.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_471.jpg,TeaLeafBlight,1,test
data/raw\TeaLeafBlight\Healthy_438.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00420.jpg,Healthy,0,test
data/raw\Healthy\healthy_00672.jpg,Healthy,0,test
data/raw\Healthy\healthy_00711.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00493.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00732.jpg,Healthy,0,test
data/raw\Healthy\healthy_00739.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_87.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_16.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedLeafSpot\Healthy_503.jpg,TeaRedLeafSpot,2,test
data/raw\TeaLeafBlight\Healthy_423.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00002.jpg,Healthy,0,test
data/raw\Healthy\healthy_00800.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_221.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00665.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_468.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_444.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00371.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00063.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_85.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00439.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_441.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00137.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00624.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_551.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00428.jpg,TeaRedScab,3,test
data/raw\TeaRedScab\red_spider_00338.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_73.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00642.jpg,Healthy,0,test
data/raw\Healthy\healthy_00388.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_529.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00411.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00505.jpg,TeaRedScab,3,test
data/raw\TeaRedScab\red_spider_00123.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_304.jpg,TeaLeafBlight,1,test
data/raw\TeaLeafBlight\Healthy_496.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_21.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedLeafSpot\Healthy_439.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedLeafSpot\Healthy_450.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedLeafSpot\Healthy_358.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00015.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00509.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00298.jpg,Healthy,0,test
data/raw\Healthy\healthy_00655.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00039.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_97.jpg,TeaRedLeafSpot,2,test
data/raw\TeaLeafBlight\Healthy_201.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_58.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00315.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00497.jpg,Healthy,0,test
data/raw\Healthy\healthy_00153.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_126.jpg,TeaLeafBlight,1,test
data/raw\TeaRedScab\red_spider_00280.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_243.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00773.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_373.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00225.jpg,Healthy,0,test
data/raw\Healthy\healthy_00436.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_378.jpg,TeaRedLeafSpot,2,test
data/raw\TeaLeafBlight\Healthy_186.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_295.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00806.jpg,Healthy,0,test
data/raw\Healthy\healthy_00398.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00056.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_149.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00283.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00009.jpg,Healthy,0,test
data/raw\Healthy\healthy_00557.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00268.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00123.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_550.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00410.jpg,TeaRedScab,3,test
data/raw\TeaRedScab\red_spider_00439.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_442.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00198.jpg,Healthy,0,test
data/raw\Healthy\healthy_00152.jpg,Healthy,0,test
data/raw\Healthy\healthy_00348.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_235.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00837.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_397.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00340.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_437.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedLeafSpot\Healthy_542.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00827.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_456.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00710.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_187.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00819.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_199.jpg,TeaLeafBlight,1,test
data/raw\TeaLeafBlight\Healthy_418.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00852.jpg,Healthy,0,test
data/raw\Healthy\healthy_00601.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_359.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00563.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00473.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_139.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00106.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00147.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_527.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00210.jpg,TeaRedScab,3,test
data/raw\TeaRedScab\red_spider_00068.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_417.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00547.jpg,Healthy,0,test
data/raw\Healthy\healthy_00129.jpg,Healthy,0,test
data/raw\Healthy\healthy_00294.jpg,Healthy,0,test
data/raw\Healthy\healthy_00415.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_18.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00359.jpg,Healthy,0,test
data/raw\Healthy\healthy_00284.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_254.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00113.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_102.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_206.jpg,TeaRedLeafSpot,2,test
data/raw\TeaLeafBlight\Healthy_396.jpg,TeaLeafBlight,1,test
data/raw\TeaLeafBlight\Healthy_443.jpg,TeaLeafBlight,1,test
data/raw\TeaRedScab\red_spider_00362.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_399.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_331.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00128.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00107.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_515.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedLeafSpot\Healthy_460.jpg,TeaRedLeafSpot,2,test
data/raw\TeaLeafBlight\Healthy_419.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_310.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedLeafSpot\Healthy_236.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00046.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_385.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00244.jpg,Healthy,0,test
data/raw\Healthy\healthy_00647.jpg,Healthy,0,test
data/raw\Healthy\healthy_00767.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_459.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00541.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_1.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00161.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_51.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_410.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00072.jpg,Healthy,0,test
data/raw\Healthy\healthy_00233.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00469.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_317.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedLeafSpot\Healthy_145.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00043.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_78.jpg,TeaRedLeafSpot,2,test
data/raw\TeaLeafBlight\Healthy_174.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_418.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00419.jpg,TeaRedScab,3,test
data/raw\TeaRedScab\red_spider_00118.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00277.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_81.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00162.jpg,Healthy,0,test
data/raw\Healthy\healthy_00743.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00133.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_77.jpg,TeaRedLeafSpot,2,test
